mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	4/4	3	1	G.I		G	I		I	I							M	0	0	0, 4, 1		0	0
2	2	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
4	4	0	0	4/4	3	1	ii	viio6	G	I		ii	ii							m	0	0	2, -1, 3		2	2
5	5	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
6	6	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
6	6	1/4	1/4	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
6	6	3/4	3/4	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
7	7	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
8	8	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
9	9	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
10	10	0	0	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
10	10	1/2	1/2	4/4	3	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
11	11	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
12	12	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
12	12	1/4	1/4	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
12	12	3/4	3/4	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
13	13	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
14	14	0	0	4/4	3	1	V/V		G	I		V/V	V				V			M	0	0	2, 6, 3		2	2
14	14	1/2	1/2	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
15	15	0	0	4/4	3	1	vi	IV6	G	I		vi	vi							m	0	0	3, 0, 4		3	3
15	15	1/2	1/2	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
16	16	0	0	4/4	3	1	IV/IV		G	I		IV/IV	IV				IV			M	0	0	-2, 2, -1		-2	-2
16	16	1/4	1/4	4/4	3	1	vi/IV		G	I		vi/IV	vi				IV			m	0	0	2, -1, 3		2	2
16	16	1/2	1/2	4/4	3	1	V/IV		G	I		V/IV	V				IV			M	0	0	0, 4, 1		0	0
17	17	0	0	4/4	3	1	IV\\		G	I		IV	IV						\\	M	0	0	-1, 3, 0		-1	-1
18	18	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
19	19	0	0	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
20	20	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
21	21	0	0	4/4	3	1	IV		G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
21	21	1/2	1/2	4/4	3	1	ii6		G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
22	22	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
23	23	0	0	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
23	23	1/2	1/2	4/4	3	1	viio6		G	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
24	24	0	0	4/4	3	1	I		G	I		I	I							M	0	0	0, 4, 1		0	0
25	25	0	0	4/4	3	1	bVII		G	I		bVII	bVII							M	0	0	-2, 2, -1		-2	-2
26	26	0	0	4/4	3	1	vi		G	I		vi	vi							m	0	0	3, 0, 4		3	3
27	27	0	0	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
27	27	1/4	1/4	4/4	3	1	V(64)		G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
27	27	1/2	1/2	4/4	3	1	V(4)		G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
27	27	3/4	3/4	4/4	3	1	V		G	I		V	V							M	0	0	1, 5, 2		1	1
28	28	0	0	4/4	3	1	I\\		G	I		I	I						\\	M	0	0	0, 4, 1		0	0
29	29	0	0	4/4	3	1	iv/ii		G	I		iv/ii	iv				ii			m	0	0	1, -2, 2		1	1
30	30	1/2	1/2	4/4	3	1	II6		G	I		II6	II		6					M	0	0	6, 3, 2		2	6
31	31	0	0	4/4	3	1	V/ii		G	I		V/ii	V				ii			M	0	0	3, 7, 4		3	3
32	32	0	0	4/4	3	1	ii\\	II\\	G	I		ii	ii						\\	m	0	0	2, -1, 3		2	2
33	33	0	0	4/4	3	1	ii		G	I		ii	ii							m	0	0	2, -1, 3		2	2
